question_id,ground_truth,translated_question,r@1,r@3,r@5,r@10,r@15,contexts
314,5-31-469-4,What are the costs and charges for filing complaints on consumer matters?,1,1,1,1,1,5-31-469-4|5-31-469-1|5-31-469-2|5-31-469-3|5-32-472-1|5-32-522-1|5-32-470-3|5-28-514-3|5-28-419-10|5-32-522-2|10-88-934-2|10-62-519-2|5-28-525-2|10-89-1296-1|10-88-934-1
315,5-29-486-1,What is the appeal procedure for applicants who are deemed not eligible to vote after the interview?,0,1,1,1,1,5-29-487-1|5-29-487-2|5-29-486-1|5-29-486-2|9-54-485-2|5-33-1134-1|5-29-486-3|5-29-487-4|3-26-1156-3|9-54-485-10|5-29-487-6|5-32-474-2|2-21-604-1|10-65-398-5|5-28-525-2
316,5-31-460-3,How much does it cost to get a voucher related to missing passport?,1,1,1,1,1,5-31-460-3|4-27-1766-2|5-31-457-3|6-37-375-2|4-91-1164-1|6-37-375-3|10-65-408-8|3-24-725-1|10-65-393-3|3-24-724-1|4-27-454-2|6-37-375-5|5-31-460-2|10-65-397-4|9-54-485-9
317,5-28-514-1,"What are the main functions of the Service to promote Consumer Education, Development and Establishment of Consumer Associations?",0,1,1,1,1,10-89-514-1|5-28-514-1|10-89-514-2|5-28-514-2|10-89-514-3|5-28-514-3|5-28-1334-1|5-31-469-1|10-62-521-1|1-15-608-1|1-87-663-1|4-91-607-1|1-87-657-1|10-62-519-2|5-32-472-1
318,5-28-1700-4,What are the main fees for getting Energy Efficiency Assessment Certificate?,0,0,1,1,1,2-23-752-1|12-70-622-3|1-16-1602-5|5-28-1700-4|12-70-623-2|1-16-782-2|1-16-742-1|10-60-2087-6|1-16-1600-6|10-57-1645-2|10-60-1141-11|2-23-753-1|12-70-1427-2|1-15-742-1|1-18-742-1
319,5-31-1132-1,What is the service described in this context and where should the application be submitted?,0,0,0,0,0,12-71-767-1|11-67-1120-1|11-66-732-3|5-31-730-1|12-71-764-2|8-48-687-1|11-67-1645-3|11-67-1116-1|8-45-1113-3|1-16-783-1|5-29-698-1|7-41-481-2|12-71-770-1|12-70-768-1|6-93-842-2
320,5-32-472-2,Does the public have to pay any fee for conducting market investigations and inspections?,0,1,1,1,1,10-62-519-2|5-32-472-2|10-60-524-2|10-55-1269-5|12-70-622-3|5-32-522-2|10-89-1269-5|10-62-521-1|5-28-419-10|10-57-1645-2|8-44-1269-4|10-59-1269-5|10-62-1269-5|11-67-1269-4|12-70-623-2
321,5-31-453-1,Who is responsible for certifying the application form when requesting a new identity card after the announcement of missing National Identity Card (NIC)?,0,0,0,0,0,5-31-453-3|6-38-846-2|10-65-393-4|6-34-845-3|9-49-396-1|9-50-359-2|6-35-845-3|6-38-849-2|6-38-851-2|6-35-845-4|5-31-453-2|6-38-852-2|1-16-1166-1|6-34-845-5|6-38-850-2
322,5-32-902-1,What are the chief responsibilities of the President in relation to criminal cases and advising government departments?,1,1,1,1,1,5-32-902-1|1-87-662-1|5-30-1340-2|5-31-479-4|7-40-1498-1|5-30-1337-1|5-30-1340-1|1-87-660-1|5-31-460-4|7-39-1611-2|7-41-1611-2|11-67-1176-1|1-87-663-1|6-85-1176-1|7-40-479-4
323,5-31-457-4,Who is responsible for handling complaints about missing driver permits at police station level?,0,1,1,1,1,5-31-457-1|5-31-457-4|5-31-457-2|5-31-457-3|5-31-453-2|5-31-460-4|5-31-453-4|5-32-470-1|5-31-460-1|5-31-453-3|5-31-460-3|5-31-460-2|5-32-473-2|5-32-470-3|10-65-475-3
324,5-28-419-7,Who has the authority to recognise prices and how are their results reported?,1,1,1,1,1,5-28-419-7|10-62-521-1|5-28-419-3|5-28-419-9|5-28-419-6|5-28-419-5|5-28-419-10|10-60-524-2|10-62-519-2|5-28-419-4|5-28-419-8|10-62-1276-2|5-28-419-2|10-88-927-4|10-88-934-2
325,5-31-453-3,What is the deadline for obtaining a 'Bucar Certificate' when complaining about missing documents or electronic devices?,0,0,1,1,1,5-31-460-3|5-31-457-3|5-31-453-2|5-31-453-3|5-31-460-2|5-31-457-2|10-65-393-4|10-65-393-3|5-28-419-5|10-65-475-3|10-65-395-5|6-36-1273-3|10-65-420-5|5-31-1128-1|5-31-453-4
326,5-32-423-1,How to apply for key data and to whom to submit all inquiries?,0,0,0,0,1,10-88-927-2|10-62-836-2|5-28-933-2|11-67-836-2|5-32-522-1|5-28-525-2|10-88-933-2|10-59-435-3|10-60-524-1|12-70-1435-1|8-44-1269-5|5-32-423-1|10-57-412-2|10-65-426-2|11-68-931-2
327,5-28-1511-1,What are the services provided by the Laboratory Services Division under the Manufacturing Testing and Consumer Protection Division?,1,1,1,1,1,5-28-1511-1|10-55-1288-3|1-87-660-1|10-62-837-2|5-31-469-1|5-28-1700-4|5-28-859-5|5-28-514-1|10-55-841-1|10-62-521-1|11-67-1120-2|1-87-661-1|2-22-700-6|10-62-1697-1|11-66-732-3
328,5-28-525-3,"What is the procedure for the investigation of the 'Investigations on Anti-competitive Practices' service and the time frame for the Council decision, and what is the cost of this service?",1,1,1,1,1,5-28-525-3|10-60-524-2|5-28-525-2|5-32-472-2|5-28-525-1|10-62-521-1|10-89-514-3|10-88-934-2|5-28-514-3|5-32-522-2|12-70-623-2|5-32-522-1|10-62-519-2|3-26-765-1|2-22-708-1
329,5-32-463-1,What is the first step for applying for Sri Lankan Civilian Police Permit Certificate and who is eligible to apply?,0,0,0,1,1,5-32-462-1|5-32-468-1|5-32-467-1|5-32-471-1|5-32-461-1|10-65-390-2|5-29-486-2|5-32-463-1|8-45-1112-1|8-45-1110-1|8-45-1114-1|10-65-390-1|10-65-398-2|11-66-749-1|8-45-1111-1
330,5-29-486-6,Who is responsible for voter registration and how does their identity differ?,0,1,1,1,1,9-54-485-11|9-54-485-6|5-29-486-6|5-29-486-1|9-54-485-3|5-29-486-3|5-29-487-1|5-29-487-5|9-54-485-10|9-54-485-12|5-29-487-6|5-29-486-7|9-54-485-4|5-29-486-5|9-54-485-9
331,5-32-474-4,How much is the fee for obtaining an audio license and who is responsible for providing it?,0,0,0,1,1,10-65-390-4|10-65-408-8|10-65-397-4|10-65-404-4|10-57-410-3|5-32-474-4|10-65-400-4|10-57-431-3|10-65-393-3|10-65-402-3|10-65-408-7|10-65-400-3|12-70-622-3|3-26-1156-2|9-51-352-3
332,5-30-1340-2,Who is the permanent legal officer of the Office for the Prosecution of Human Rights Violations?,1,1,1,1,1,5-30-1340-2|5-30-1340-1|5-30-1337-1|5-30-1335-2|5-30-1333-1|5-32-713-1|7-43-1098-1|5-31-479-4|5-30-1335-1|5-30-1362-1|5-32-470-3|5-32-705-2|5-32-704-2|7-43-701-2|10-88-934-1
333,5-28-1334-1,Who is responsible for coordinating Consumer Protection Awareness programmes and advising affected consumers in the Legal Aid Commission?,1,1,1,1,1,5-28-1334-1|5-28-514-1|10-89-514-1|5-28-514-2|10-89-514-2|5-30-1335-2|5-30-1340-1|5-30-1336-2|10-62-519-1|5-28-525-2|5-30-1340-2|5-28-514-3|5-32-472-1|10-62-521-1|12-95-988-1
334,5-31-457-2,What documents are required to carry out the search for missing driver permits?,1,1,1,1,1,5-31-457-2|5-31-460-2|10-65-390-5|10-65-393-4|5-31-457-3|5-31-453-3|5-31-460-3|6-37-387-3|5-31-453-2|2-22-708-2|10-65-402-1|10-65-475-2|10-65-395-5|10-65-478-2|5-31-457-4
335,5-32-467-3,What is the cost of obtaining a driving licence?,0,0,0,0,0,10-65-390-4|10-65-397-4|10-65-393-3|10-65-402-3|10-65-404-4|10-65-400-3|10-65-395-4|3-26-1156-2|10-65-398-4|10-65-400-4|10-65-408-8|10-65-395-3|10-57-410-3|10-64-586-3|10-65-408-6
336,5-31-460-4,Who should be informed about missing passports?,0,0,0,0,0,4-27-1764-1|5-31-460-3|5-31-460-2|6-34-845-3|11-66-749-3|4-27-1766-1|6-37-387-3|5-31-457-2|5-31-457-3|5-31-453-3|9-49-396-1|6-35-845-3|5-31-453-2|9-54-485-10|9-50-359-2
337,5-28-514-3,"Expenditure on Consumer Education, Empowerment and Consumer Associations",0,0,0,1,1,10-89-514-1|5-28-514-1|10-89-514-2|5-28-1334-1|5-28-514-2|10-89-514-3|10-62-521-1|5-28-514-3|5-28-419-1|1-20-2115-3|1-20-2113-3|7-43-574-1|1-87-1481-1|10-62-519-2|1-16-822-1
338,5-32-705-1,Under what section of the Urban Development Authority Act is the paper preparation service provided?,1,1,1,1,1,5-32-705-1|5-32-706-1|5-32-704-1|5-32-705-2|2-22-707-1|5-32-706-2|2-22-700-1|5-32-704-2|2-22-710-2|5-32-671-1|2-22-712-2|2-22-708-2|2-21-671-1|10-65-397-5|10-58-595-1
339,5-29-698-1,Who is the officer in charge of implementing the Soil Protection Act and how can I contact him?,0,1,1,1,1,8-47-699-2|5-29-698-1|2-22-712-2|8-48-694-2|8-45-1113-2|7-43-701-2|6-86-691-4|8-45-1114-2|8-48-687-2|10-62-1211-1|5-32-705-2|2-75-2283-2|2-22-707-3|8-45-1110-2|8-45-1111-2
340,5-32-741-1,What is the time limit for filing motor vehicle fines?,1,1,1,1,1,5-32-741-1|10-65-475-3|10-65-395-3|5-32-473-3|10-65-475-1|10-65-425-3|10-65-390-3|10-65-475-2|5-29-487-4|10-65-398-3|10-64-586-3|10-65-415-5|10-65-427-3|10-65-408-7|10-65-413-5
341,5-28-525-1,Who provides services for investigations of anti-competitive practices in Sri Lanka and what is its main purpose?,1,1,1,1,1,5-28-525-1|5-28-1334-1|6-37-380-1|10-94-2092-1|10-57-1291-1|5-30-1340-1|5-30-1338-1|5-28-525-2|8-45-1114-1|5-32-462-3|5-32-463-3|11-67-835-1|8-45-1111-1|10-94-2097-1|10-57-1278-3
342,5-28-859-1,"What are the eligibility criteria for model approval of weighing, measuring or measuring instruments?",1,1,1,1,1,5-28-859-1|10-57-859-1|8-44-927-1|10-88-932-1|10-88-927-1|10-88-933-1|5-28-933-1|8-44-929-1|10-55-933-1|10-88-929-1|10-88-933-2|10-57-859-2|5-28-933-2|8-44-927-3|5-28-859-2
343,5-32-473-3,What are the sub-documents required for the service to investigate motor accidents?,0,0,1,1,1,5-32-473-2|5-32-473-4|5-32-473-1|5-32-473-3|10-65-408-2|10-65-408-9|10-65-402-4|5-31-457-4|10-65-390-5|10-65-395-5|10-65-478-1|5-31-457-3|10-65-393-4|10-65-415-2|11-66-734-2
344,5-32-704-1,"Under Section 3 of the Urban Development Authority (UDA) Act, what development activities does the Urban Development Authority (UDA) undertake that are not approved?",1,1,1,1,1,5-32-704-1|2-22-707-1|2-22-700-1|2-22-1374-1|5-32-706-1|2-22-712-1|2-22-707-3|5-32-705-1|5-32-704-2|5-32-706-2|2-22-703-1|2-22-708-1|2-22-712-2|2-22-710-2|2-22-711-1
345,5-33-1134-1,Who are eligible to apply by mail?,0,0,1,1,1,11-66-747-1|11-66-745-1|11-66-749-1|5-31-730-1|5-33-1134-1|11-66-720-1|11-68-729-1|11-66-718-1|11-66-739-1|3-24-724-1|11-66-719-1|11-66-728-1|11-66-750-1|11-66-738-1|11-66-746-1
346,5-29-487-4,"Under the Voter Registration Act, what are the penalties for deliberately misleading information when registering a voter?",1,1,1,1,1,5-29-487-4|9-54-485-9|5-29-486-5|5-29-487-1|9-54-485-6|5-29-487-2|5-29-486-1|5-29-486-3|5-29-487-3|9-54-485-11|5-29-487-6|9-52-1603-1|9-50-1561-1|9-54-485-12|9-54-485-8
347,5-28-419-5,What will happen if the applicant fails to submit the documents or information necessary to ensure the price of essential goods in a timely manner?,1,1,1,1,1,5-28-419-5|11-66-719-1|11-66-718-1|11-66-733-1|5-32-522-1|10-89-1224-3|11-66-746-1|6-93-842-3|3-26-1156-5|10-57-411-1|6-38-849-2|5-31-730-1|10-57-1645-2|5-28-419-4|5-28-419-2
348,5-28-514-2,"Who is eligible to apply for Consumer Education and Awareness Schemes, and what is the initial process for submitting applications?",1,1,1,1,1,5-28-514-2|10-89-514-2|5-28-514-1|10-89-514-1|10-62-519-1|10-60-524-1|10-89-514-3|5-32-472-1|5-28-514-3|5-28-525-2|10-62-521-1|1-16-777-1|8-44-1327-1|1-16-779-1|5-32-522-1
349,5-32-474-1,What are the initial steps to be taken by the applicant to obtain audio license and what specific letters of consent are required during the application process?,1,1,1,1,1,5-32-474-1|5-32-474-3|5-32-474-2|5-29-486-1|10-65-402-1|6-37-2327-1|10-65-404-1|3-26-1156-5|10-65-390-1|10-64-586-2|5-29-487-1|6-37-2327-2|10-65-404-2|10-65-390-2|5-32-474-4
350,5-31-483-3,Which groups are being targeted for awareness programmes on child labour issues?,0,1,1,1,1,12-95-988-2|5-31-483-3|7-41-484-1|7-40-1530-1|5-33-1516-1|5-28-514-1|12-70-1435-2|7-40-1568-2|10-89-514-1|7-41-575-4|6-37-380-1|8-48-1514-1|12-95-988-1|5-32-1517-1|6-38-589-7
351,10-58-560-3,What is the first step to be taken by applicants to get unrecognized upgraded land for lease?,0,0,0,0,0,2-21-604-1|2-21-594-1|5-32-706-1|10-58-593-2|10-58-593-3|2-22-703-1|2-21-598-1|2-21-605-1|2-21-672-1|10-58-593-1|2-21-594-2|2-21-598-3|2-21-604-2|2-22-708-2|2-22-712-1
352,10-62-1269-3,Who should be contacted by potential investors to obtain details of the minimum investment amount required to grant permission under Section 17 of BOI Act for encouraging investment projects in Sri Lanka?,1,1,1,1,1,10-62-1269-3|11-67-1269-3|10-55-1269-3|10-89-1269-3|10-59-1269-3|10-59-1270-1|8-44-1270-1|7-43-1270-1|8-44-1269-2|11-67-1269-2|10-57-1270-1|8-44-1269-3|11-67-1269-1|7-43-1270-2|10-59-1270-2
353,10-57-1285-3,Which application form number is used for the licensing service for sale of finished goods in the local market and what are the special considerations for licensing?,1,1,1,1,1,10-57-1285-3|10-57-1645-1|8-45-1113-3|11-67-1645-1|11-67-1645-3|10-57-1285-1|10-58-593-3|11-68-931-2|10-57-1290-3|10-57-433-2|10-57-566-3|8-47-816-1|10-57-1645-2|8-44-929-2|10-55-931-1
354,10-65-420-4,What are the main steps in the application process for importing vehicles under the Prize Scheme?,1,1,1,1,1,10-65-420-4|10-65-415-3|10-65-424-3|10-65-420-1|10-65-424-4|10-65-420-5|10-65-420-3|10-65-424-1|10-59-435-3|10-65-426-2|10-65-424-2|10-65-427-2|10-65-420-2|10-65-415-1|10-57-411-1
355,10-65-408-8,"When registering a new motor vehicle, what is the additional fee to be paid for obtaining a specified target on the vehicle target card?",1,1,1,1,1,10-65-408-8|10-65-413-5|10-65-408-7|10-65-408-6|10-65-408-3|10-65-415-5|10-65-390-4|10-64-586-3|10-65-413-4|10-65-408-2|10-65-408-9|10-65-404-4|10-65-425-2|10-65-397-4|10-65-408-1
356,10-55-931-1,What is the primary service being discussed in this document?,0,0,0,0,0,11-66-734-2|11-66-721-2|11-67-1176-1|12-71-771-2|12-71-767-1|2-22-708-2|1-87-657-1|6-85-1176-1|6-34-845-5|1-87-658-1|11-66-747-2|2-75-2283-2|5-32-705-2|11-66-745-2|1-87-662-1
357,10-58-560-4,"What is the final stage for obtaining a license for unrecognized developed land after the approval of the Land Commissioner, and what happens if no further approval is obtained?",0,0,0,0,0,12-70-625-5|2-21-594-1|2-21-598-3|10-58-593-3|10-58-593-1|3-26-1156-5|2-22-712-1|2-21-604-1|10-58-595-1|10-62-1272-1|2-21-605-1|10-65-426-1|2-21-1622-1|3-26-1156-1|2-21-598-1
358,10-60-2087-1,Who is running PCST and what does it primarily certify?,0,0,0,1,1,6-38-850-2|1-16-944-4|6-34-845-5|3-90-1790-4|8-47-1306-1|10-60-2087-1|1-16-938-2|6-35-1790-3|3-90-1790-3|5-28-1700-3|10-61-1790-4|6-34-845-2|8-47-1324-2|5-33-1134-1|10-60-2087-10
359,10-89-514-2,Who is eligible to request consumer education and awareness programmes from the Authority?,1,1,1,1,1,10-89-514-2|5-28-514-2|5-28-514-1|10-89-514-1|10-62-519-1|10-60-524-1|5-28-1334-1|10-89-514-3|1-16-1420-1|10-62-521-1|5-28-514-3|5-32-472-1|5-31-469-1|8-47-1344-1|5-32-522-1
360,10-55-841-1,What documents are required for the Industrial Registration Service?,1,1,1,1,1,10-55-841-1|6-35-845-3|6-34-845-4|6-35-845-4|10-55-1269-6|10-65-408-9|6-34-845-3|10-58-593-3|6-34-845-5|10-65-408-2|10-58-1697-1|10-62-1697-1|11-66-749-3|2-22-708-2|3-26-864-2
361,10-55-1269-8,Who is the Chairman of the Divisional Committee on Encouraged Investment Projects in the Clothing Sector and what is their primary contact number?,0,0,0,0,1,8-44-1269-6|8-44-1269-5|10-62-1269-7|10-89-1269-7|11-67-1269-7|10-59-1270-3|10-59-1269-8|10-89-1269-6|8-44-1270-3|10-57-1270-3|10-62-1269-6|10-55-1269-8|11-67-1269-6|10-62-1276-4|10-59-1269-7
362,10-56-1174-1,What are some of the key qualification requirements for registering a new tea plant?,1,1,1,1,1,10-56-1174-1|10-55-1283-1|10-56-1174-2|10-55-1283-2|10-56-1174-3|10-56-1217-1|11-68-1216-2|10-55-1283-3|10-60-2087-2|10-55-1275-1|6-36-958-1|8-47-1321-1|10-60-2087-3|10-57-1278-2|10-57-428-1
363,10-64-466-2,Where can I get information on the fares for tobacco-free season tickets?,0,0,1,1,1,10-64-466-4|4-27-432-3|4-91-1164-1|10-64-466-2|10-64-466-1|4-27-432-2|10-64-466-3|4-91-1095-1|10-65-425-3|4-27-445-2|4-27-434-3|4-27-451-1|3-25-844-2|10-89-514-3|4-27-445-1
364,10-55-818-3,What is the fee for registration of subscribers?,0,0,0,0,0,8-44-929-3|9-54-485-9|8-47-1782-3|10-55-731-1|10-55-1288-2|9-51-352-3|1-16-938-3|10-65-408-7|10-55-818-2|5-29-487-4|10-60-1141-11|7-41-987-3|9-51-352-2|10-65-413-5|5-29-486-5
365,10-64-568-5,What are the qualifications for obtaining a Driver Licence?,0,0,0,0,0,10-65-400-2|10-65-390-2|10-65-398-2|10-65-390-5|10-65-400-1|10-65-404-2|10-65-390-1|10-65-390-6|10-65-398-4|10-64-586-3|10-65-402-1|6-36-1273-1|10-65-390-3|10-65-398-5|10-64-586-1
366,10-58-824-1,Since what year are the Special Technology Education Development Schemes for North Eastern Provinces being implemented and what national schemes are they linked to?,1,1,1,1,1,10-58-824-1|1-16-824-1|1-16-620-1|1-16-823-1|10-58-823-1|1-16-820-1|1-16-1105-1|8-47-1344-1|1-16-1103-1|1-16-938-1|1-16-821-1|4-97-1478-1|1-16-822-1|2-75-499-1|2-22-700-5
367,10-88-932-2,What is the main purpose of the 'Aramba Stamping Process' service?,0,1,1,1,1,10-88-932-6|10-88-932-2|5-32-713-1|5-32-705-1|11-68-729-1|5-31-730-1|11-66-746-1|11-66-745-1|3-26-1855-1|11-66-719-1|5-32-706-1|10-58-595-1|2-21-598-2|2-22-703-1|11-66-733-1
368,10-60-1141-8,How long will the permit to use SLS certificate code be valid?,0,1,1,1,1,10-60-1141-5|10-60-1141-8|10-60-1141-11|10-60-1141-9|10-60-1141-4|10-60-1141-1|10-60-1141-10|10-60-1141-6|10-60-2087-5|5-28-1700-3|10-60-1141-7|10-65-398-2|10-65-398-3|10-59-435-5|10-65-397-1
369,10-60-524-2,What are the costs and fees incurred when a trader uses the service to restrict or remove controlled trade agreements?,1,1,1,1,1,10-60-524-2|5-28-419-10|10-89-1296-1|10-57-431-3|10-60-524-1|10-62-519-2|10-57-411-3|5-32-472-2|10-88-934-1|10-57-1645-2|10-57-410-3|5-28-419-9|10-65-424-5|10-57-1287-1|5-28-419-7
370,10-65-404-4,Who is the Additional Commissioner of the Licensing Division for New Drivers with updated information and what are their contact numbers?,0,0,0,0,1,10-65-393-4|10-65-402-4|10-65-397-5|10-64-586-1|10-65-404-1|10-65-404-2|10-65-408-10|10-65-402-2|10-65-393-2|10-64-586-2|10-65-402-1|10-65-404-3|10-65-400-4|10-65-404-4|10-65-400-2
371,10-60-2087-9,What is the procedure for the applicant to appeal against the decision of PCST?,0,0,0,0,0,3-26-1156-3|5-29-487-1|5-32-713-1|5-29-487-2|5-28-525-2|10-60-524-2|7-41-1641-2|2-21-605-1|11-66-736-1|7-39-1641-2|10-65-398-5|11-66-719-1|10-60-524-1|5-29-487-4|2-21-604-1
372,10-62-1269-6,What documents are required when submitting applications for encouraging investment projects?,0,0,0,1,1,10-55-1269-6|11-67-1269-5|10-58-593-3|10-59-1269-6|10-89-1269-6|10-89-1269-8|10-57-1270-3|10-59-1269-9|10-62-1269-8|10-62-1269-6|11-67-1269-8|10-55-1269-9|10-59-1270-4|8-44-1269-7|3-26-1156-5
373,10-58-559-3,What is the working time for leasing government land to an industrial zone?,0,0,1,1,1,5-32-706-1|10-58-593-2|10-58-559-1|10-58-559-7|10-58-559-3|10-58-559-2|10-58-559-6|10-62-1272-1|10-58-559-5|2-22-700-2|10-58-597-1|2-22-708-1|5-30-668-2|8-47-693-1|2-22-707-2
374,10-59-2033-1,"As mentioned in this context, what organization is responsible for providing NDT research services?",0,1,1,1,1,10-58-2033-1|10-59-2033-1|2-21-2033-1|3-90-2033-1|12-95-984-1|2-75-2283-2|1-87-661-1|8-47-1252-1|8-47-1254-1|10-94-2098-1|12-71-770-2|7-41-2284-2|8-47-1259-1|11-66-734-2|2-75-2283-1
375,10-94-2095-1,What kind of goods are eligible for Online Business Service and who can use this service?,1,1,1,1,1,10-94-2095-1|3-90-774-1|10-57-433-1|3-25-813-2|10-94-2091-1|10-94-2099-1|10-94-2232-1|10-57-565-14|10-94-2095-2|10-94-2094-1|10-58-1697-1|10-59-435-1|10-62-1697-1|10-55-1275-1|10-88-936-2
376,10-57-1270-3,What is the main type of service for permitting investment projects?,0,0,0,1,1,11-67-1269-5|10-59-1269-9|11-67-1269-8|10-89-1269-8|10-62-1269-8|8-44-1269-7|10-55-1269-6|10-55-1269-9|10-57-1270-3|10-59-1269-6|8-44-1269-4|8-44-1270-2|7-43-1270-2|10-59-1270-4|10-62-1269-6
377,10-94-2095-2,"What is the contact details of Shri Chandima Girero, Assistant Director for e-Commerce Support?",1,1,1,1,1,10-94-2095-2|10-94-2094-2|5-28-419-6|4-91-714-2|10-94-2098-2|2-22-1374-2|10-94-2232-2|10-94-2097-2|10-94-2232-3|10-94-2091-2|10-94-2092-3|10-60-1141-12|10-94-2102-2|1-16-616-1|8-47-693-2
378,10-62-837-3,What is the telephone number of the data dissemination division?,0,1,1,1,1,11-67-837-2|10-62-837-3|10-62-837-2|11-67-837-1|11-67-836-3|10-62-837-1|10-62-836-3|10-62-836-2|11-67-836-2|12-95-1118-2|12-95-1118-1|5-31-1122-2|5-32-706-2|11-67-833-1|2-22-711-2
379,10-57-1645-2,"What is the estimated duration of application fees, service fees and time taken to provide the service for the purpose of 'Promotion of unnecessary goods for sale in the domestic market'?",1,1,1,1,1,10-57-1645-2|10-89-514-3|10-60-524-2|5-28-419-10|5-28-514-3|10-59-1269-5|10-62-519-2|11-67-1269-4|10-62-1269-5|5-32-522-1|8-47-1782-3|10-57-1285-2|8-44-1269-4|10-65-424-5|5-31-469-4
380,10-55-1283-2,Under what specific condition does a tea maker not need to register with the Ceylon Tea Board,1,1,1,1,1,10-55-1283-2|10-55-1283-1|10-56-1174-2|10-88-1233-1|10-56-1174-1|10-55-1283-3|10-60-2087-7|10-56-1174-3|10-55-1275-1|11-68-1216-2|10-60-2087-2|10-60-2087-1|10-56-1217-1|8-44-927-1|10-60-2087-11
381,10-65-427-3,What are the charges and possible fines associated with the service of importing motorcycles and cars used for re-export after repair?,0,0,0,0,1,10-65-408-7|10-57-431-3|10-55-931-4|10-65-420-7|10-65-415-5|10-55-931-5|11-68-931-6|10-65-413-4|10-57-411-3|10-65-413-5|10-65-427-1|11-68-931-5|10-57-410-3|10-65-427-3|5-28-419-10
382,10-57-428-1,"What documents are required to apply for import permits for chemicals, animal products and pharmaceuticals?",1,1,1,1,1,10-57-428-1|8-47-1770-2|10-57-431-1|10-57-428-4|8-47-1782-2|10-57-414-1|10-57-409-1|10-57-428-2|8-47-1781-3|10-57-1278-4|10-57-412-1|8-47-1768-2|8-47-1782-1|8-47-1768-1|10-57-429-1
383,10-57-431-3,What is the fee for making amendments to the 'Amended Permits for 3 / 4 Chemical Import Unit' service?,1,1,1,1,1,10-57-431-3|10-57-431-2|10-57-431-1|10-57-412-4|10-57-411-3|10-57-429-3|10-57-429-2|10-57-1645-2|12-70-622-3|10-57-412-2|10-57-428-3|10-57-412-3|10-57-433-3|10-88-927-3|10-57-1290-2
384,10-65-587-1,What is the working time of Vehicle Permit Division in the Divisional Secretariat?,0,1,1,1,1,10-64-586-2|10-64-586-1|10-65-587-1|10-65-587-2|10-65-587-3|2-22-700-2|7-41-481-2|9-52-584-3|10-65-398-3|10-65-424-4|10-64-586-3|10-65-390-3|10-65-415-4|10-65-420-5|10-65-425-3
385,10-65-427-2,What is the main service related to the motor vehicles supplied by Unit 2 and what is the ultimate purpose of this import?,0,0,0,0,0,10-65-420-1|10-65-420-3|10-65-415-2|10-65-424-2|10-65-420-7|10-65-415-3|10-65-420-2|10-65-420-4|10-65-424-1|10-65-1534-1|10-59-435-2|10-65-415-1|10-65-420-5|10-65-413-7|10-65-415-5
386,10-56-1174-2,What are the necessary requirements for registration of leased tea plants?,1,1,1,1,1,10-56-1174-2|10-56-1174-1|10-55-1283-1|10-55-1283-2|10-56-1174-3|10-56-1217-1|11-68-1216-2|10-55-1283-3|10-58-593-3|11-68-1216-1|11-68-1150-2|10-57-428-1|2-23-755-1|10-55-1275-1|6-36-958-1
387,10-57-566-4,What are the eligibility requirements for obtaining Block Licence?,0,0,0,0,0,10-57-410-1|10-65-398-2|10-65-400-2|10-65-390-2|10-64-586-3|3-26-1156-7|10-57-411-1|10-57-410-3|3-26-1156-4|8-45-1114-1|2-22-700-1|10-65-404-2|8-45-1110-1|10-58-593-3|10-57-410-2
388,10-94-2091-1,Who will benefit from the products and market development schemes provided by the Industrial Products Division?,1,1,1,1,1,10-94-2091-1|10-94-2091-2|10-58-823-1|10-58-1697-1|10-62-1697-1|8-46-1599-1|5-28-1511-1|10-60-1141-2|10-55-1269-8|10-55-931-1|10-58-593-3|8-47-1207-1|1-20-2113-2|10-89-514-1|5-31-1122-2
389,10-57-1290-2,What are the service charges of Export and Import Divisions for obtaining approval to exchange raw materials or sub-materials?,0,1,1,1,1,10-57-1287-1|10-57-1290-2|10-57-1290-1|10-57-411-3|10-55-1288-2|10-57-431-3|10-57-1285-2|10-94-2098-1|10-57-433-3|10-57-1645-2|10-57-1278-4|11-67-1645-2|10-57-1278-3|10-59-435-5|10-57-1279-1
390,10-57-565-2,What are some of the essential documents required when applying for a drunken pub permit?,0,0,0,0,0,3-26-1156-5|3-26-1156-9|5-32-468-2|5-32-471-2|3-26-1156-3|3-26-1156-7|5-32-474-3|5-32-474-1|5-31-460-2|5-32-468-1|9-50-359-2|6-37-387-3|5-31-457-2|5-32-471-1|2-21-598-3
391,10-55-931-3,"What is the common filing time for renewal of licences and how long will the renewed licences (seeker, manufacturer and seller) last?",0,1,1,1,1,11-68-931-4|10-55-931-3|10-55-931-2|11-68-931-3|10-65-397-3|11-68-931-2|10-65-404-3|11-68-931-5|3-26-1156-1|11-68-931-1|10-55-931-1|10-65-415-4|10-88-927-3|10-65-390-3|8-44-927-3
392,10-55-931-4,What are the penalties if a person who is not registered by the Director performs maintenance work?,0,0,0,0,0,6-34-845-3|6-93-842-2|6-93-842-1|2-22-712-2|7-43-701-2|6-93-842-3|11-68-931-6|6-36-1610-1|12-70-1427-4|10-62-1211-1|2-75-669-2|6-35-845-4|6-36-1608-2|6-35-845-5|6-35-845-2
